Date,APPLE,MICROSOFT
2022-01-26,157.8860321044922,291.37200927734375
2022-01-27,157.42132568359375,294.4457092285156
2022-01-28,168.4058380126953,302.7142333984375
2022-01-31,172.80555725097656,305.3852844238281
2022-02-01,172.63748168945312,303.20526123046875
2022-02-02,173.85357666015625,307.8206481933594
2022-02-03,170.94679260253906,295.8303527832031
2022-02-04,170.6597137451172,300.4360046386719
2022-02-07,169.93704223632812,295.5357360839844
2022-02-08,173.0752410888672,299.0807800292969
2022-02-09,174.51068115234375,305.61114501953125
2022-02-10,170.39244079589844,296.94000244140625
2022-02-11,166.94735717773438,289.7320861816406
2022-02-14,167.1849365234375,289.6927490234375
2022-02-15,171.0557098388672,295.06439208984375
2022-02-16,170.81814575195312,294.719970703125
2022-02-17,167.1849365234375,286.0899353027344
2022-02-18,165.6208038330078,283.3345947265625
2022-02-22,162.67074584960938,283.1279602050781
2022-02-23,158.46339416503906,275.796875
2022-02-24,161.10658264160156,289.8882751464844
2022-02-25,163.19541931152344,292.56494140625
2022-02-28,163.4626922607422,294.0212707519531
2022-03-01,161.56198120117188,290.2425537109375
2022-03-02,164.8882598876953,295.39898681640625
2022-03-03,164.56155395507812,291.1971130371094
2022-03-04,161.5322265625,285.2337951660156
2022-03-07,157.70111083984375,274.4585876464844
2022-03-08,155.85977172851562,271.4473876953125
2022-03-09,161.31446838378906,283.89556884765625
2022-03-10,156.928955078125,281.031982421875
2022-03-11,153.17698669433594,275.6000671386719
2022-03-14,149.10821533203125,272.0279846191406
2022-03-15,153.53335571289062,282.56707763671875
2022-03-16,157.98818969726562,289.6915283203125
2022-03-17,159.0078582763672,290.50830078125
2022-03-18,162.33413696289062,295.6351318359375
2022-03-21,163.7200927734375,294.3853759765625
2022-03-22,167.12554931640625,299.20721435546875
2022-03-23,168.50161743164062,294.7101135253906
2022-03-24,172.32286071777344,299.24658203125
2022-03-25,172.9663543701172,298.8332824707031
2022-03-28,173.83749389648438,305.7412109375
2022-03-29,177.1637725830078,310.3760986328125
2022-03-30,175.98573303222656,308.85076904296875
2022-03-31,172.85743713378906,303.3893737792969
2022-04-01,172.56044006347656,304.4815979003906
2022-04-04,176.64898681640625,309.9430847167969
2022-04-05,173.3029327392578,305.9183349609375
2022-04-06,170.1053466796875,294.719970703125
2022-04-07,170.41224670410156,296.56011962890625
2022-04-08,168.3828125,292.2303161621094
2022-04-11,164.08636474609375,280.7073059082031
2022-04-12,165.9772186279297,277.5583190917969
2022-04-13,168.68968200683594,283.02960205078125
2022-04-14,163.6309814453125,275.3638916015625
2022-04-18,163.4132080078125,276.0428466796875
2022-04-19,165.71981811523438,280.7466125488281
2022-04-20,165.551513671875,281.7897033691406
2022-04-21,164.7496337890625,276.32830810546875
2022-04-22,160.16610717773438,269.656494140625
2022-04-25,161.24517822265625,276.2397155761719
2022-04-26,155.2261962890625,265.9072570800781
2022-04-27,154.99851989746094,278.6997985839844
2022-04-28,161.99754333496094,285.00750732421875
2022-04-29,156.0676727294922,273.0907897949219
2022-05-02,156.3745574951172,279.92987060546875
2022-05-03,157.87928771972656,277.2828063964844
2022-05-04,164.35365295410156,285.3519287109375
2022-05-05,155.19650268554688,272.9234924316406
2022-05-06,155.93016052246094,270.3453063964844
2022-05-09,150.7549285888672,260.3572692871094
2022-05-10,153.1839141845703,265.1987609863281
2022-05-11,145.24267578125,256.3915710449219
2022-05-12,141.33648681640625,251.27459716796875
2022-05-13,145.84742736816406,256.9525146484375
2022-05-16,144.29090881347656,257.326416015625
2022-05-17,147.9591522216797,262.5615539550781
2022-05-18,139.61143493652344,250.60720825195312
2022-05-19,136.17120361328125,249.68003845214844
2022-05-20,136.4091339111328,249.1079864501953
2022-05-23,141.8817596435547,257.0874328613281
2022-05-24,139.1553497314453,256.07147216796875
2022-05-25,139.3140106201172,258.9318542480469
2022-05-26,142.54603576660156,262.2656555175781
2022-05-27,148.35572814941406,269.5053405761719
2022-05-31,147.5625762939453,268.15399169921875
2022-06-01,147.43373107910156,268.696533203125
2022-06-02,149.91224670410156,270.82696533203125
2022-06-03,144.13229370117188,266.3293151855469
2022-06-06,144.88577270507812,265.07672119140625
2022-06-07,147.43373107910156,268.7754821777344
2022-06-08,146.69012451171875,266.71405029296875
2022-06-09,141.4158172607422,261.17083740234375
2022-06-10,135.95310974121094,249.5321044921875
2022-06-13,130.74815368652344,238.94876098632812
2022-06-14,131.62057495117188,241.14828491210938
2022-06-15,134.2676544189453,248.31890869140625
2022-06-16,128.9437713623047,241.62171936035156
2022-06-17,130.43089294433594,244.2650909423828
2022-06-21,134.7039031982422,250.27186584472656
2022-06-22,134.18836975097656,249.67019653320312
2022-06-23,137.0832977294922,255.32183837890625
2022-06-24,140.4442138671875,264.04107666015625
2022-06-27,140.4442138671875,261.26947021484375
2022-06-28,136.2604217529297,252.97439575195312
2022-06-29,138.03506469726562,256.7027282714844
2022-06-30,135.54661560058594,253.31961059570312
2022-07-01,137.7376251220703,256.0320129394531
2022-07-05,140.34507751464844,259.25732421875
2022-07-06,141.69338989257812,262.5713806152344
2022-07-07,145.09396362304688,264.73150634765625
2022-07-08,145.7780303955078,264.0015869140625
